N Estimator,Jumlah Fitur,Nilai Akurasi
108,248,0.7614035087719299
108,249,0.7789473684210526
108,250,0.7719298245614035
108,251,0.7789473684210526
108,252,0.7859649122807018
108,253,0.7894736842105263
108,254,0.7684210526315789
108,255,0.7614035087719299
108,256,0.7789473684210526
108,257,0.775438596491228
108,258,0.7684210526315789
108,259,0.7649122807017544
109,230,0.775438596491228
109,231,0.7894736842105263
109,232,0.7894736842105263
109,233,0.775438596491228
109,234,0.7789473684210526
109,235,0.7789473684210526
109,236,0.7859649122807018
109,237,0.7578947368421053
109,238,0.7578947368421053
109,239,0.7859649122807018
109,240,0.7894736842105263
109,241,0.7719298245614035
109,242,0.7859649122807018
109,243,0.775438596491228
109,244,0.7824561403508772
109,245,0.775438596491228
109,246,0.7719298245614035
109,247,0.7824561403508772
109,248,0.7894736842105263
109,249,0.7614035087719299
109,250,0.7824561403508772
109,251,0.775438596491228
109,252,0.7719298245614035
109,253,0.7894736842105263
109,254,0.7894736842105263
109,255,0.7684210526315789
109,256,0.7719298245614035
109,257,0.7824561403508772
109,258,0.7859649122807018
109,259,0.775438596491228
110,230,0.7789473684210526
110,231,0.7649122807017544
110,232,0.7789473684210526
110,233,0.7578947368421053
110,234,0.7684210526315789
110,235,0.7649122807017544
110,236,0.7719298245614035
110,237,0.7614035087719299
110,238,0.7543859649122807
110,239,0.7824561403508772
110,240,0.7964912280701755
110,241,0.7649122807017544
110,242,0.7929824561403509
110,243,0.7929824561403509
110,244,0.7929824561403509
110,245,0.7824561403508772
110,246,0.7578947368421053
110,247,0.775438596491228
110,248,0.7684210526315789
110,249,0.7964912280701755
110,250,0.7789473684210526
110,251,0.7614035087719299
110,252,0.7894736842105263
110,253,0.7859649122807018
110,254,0.7894736842105263
110,255,0.7719298245614035
110,256,0.7859649122807018
110,257,0.7719298245614035
110,258,0.8070175438596491
110,259,0.775438596491228
111,230,0.7789473684210526
111,231,0.7684210526315789
111,232,0.7578947368421053
111,233,0.7789473684210526
111,234,0.7649122807017544
111,235,0.7614035087719299
111,236,0.7719298245614035
111,237,0.7894736842105263
111,238,0.7614035087719299
111,239,0.7789473684210526
111,240,0.7789473684210526
111,241,0.7789473684210526
111,242,0.7719298245614035
111,243,0.7649122807017544
111,244,0.7578947368421053
111,245,0.7719298245614035
111,246,0.7824561403508772
111,247,0.7789473684210526
111,248,0.7684210526315789
111,249,0.7719298245614035
111,250,0.775438596491228
111,251,0.7824561403508772
111,252,0.7508771929824561
111,253,0.8
111,254,0.775438596491228
111,255,0.7578947368421053
111,256,0.7719298245614035
111,257,0.775438596491228
111,258,0.7859649122807018
111,259,0.7719298245614035
112,230,0.7859649122807018
112,231,0.7649122807017544
112,232,0.8
112,233,0.8035087719298246
112,234,0.7824561403508772
112,235,0.7649122807017544
112,236,0.775438596491228
112,237,0.7649122807017544
112,238,0.7719298245614035
112,239,0.7649122807017544
112,240,0.7929824561403509
112,241,0.7894736842105263
112,242,0.7719298245614035
112,243,0.7614035087719299
112,244,0.7649122807017544
112,245,0.7894736842105263
112,246,0.775438596491228
112,247,0.7684210526315789
112,248,0.7614035087719299
112,249,0.775438596491228
112,250,0.7859649122807018
112,251,0.7789473684210526
112,252,0.7684210526315789
112,253,0.7964912280701755
112,254,0.7894736842105263
112,255,0.7894736842105263
112,256,0.7824561403508772
112,257,0.7719298245614035
112,258,0.7824561403508772
112,259,0.7789473684210526
113,230,0.7684210526315789
113,231,0.7543859649122807
113,232,0.7824561403508772
113,233,0.7894736842105263
113,234,0.775438596491228
113,235,0.7789473684210526
113,236,0.7649122807017544
113,237,0.7859649122807018
113,238,0.7649122807017544
113,239,0.7649122807017544
113,240,0.8
113,241,0.7824561403508772
113,242,0.7719298245614035
113,243,0.7578947368421053
113,244,0.7789473684210526
113,245,0.7964912280701755
113,246,0.7824561403508772
113,247,0.7894736842105263
113,248,0.7508771929824561
113,249,0.7684210526315789
113,250,0.775438596491228
113,251,0.7649122807017544
113,252,0.7719298245614035
113,253,0.7789473684210526
113,254,0.8
113,255,0.7684210526315789
113,256,0.7859649122807018
113,257,0.775438596491228
113,258,0.7614035087719299
113,259,0.775438596491228
114,230,0.7859649122807018
114,231,0.8
114,232,0.7684210526315789
114,233,0.7649122807017544
114,234,0.7859649122807018
114,235,0.7859649122807018
114,236,0.7719298245614035
114,237,0.7649122807017544
114,238,0.775438596491228
114,239,0.7824561403508772
114,240,0.775438596491228
114,241,0.7649122807017544
114,242,0.7789473684210526
114,243,0.7929824561403509
114,244,0.775438596491228
114,245,0.7894736842105263
114,246,0.7684210526315789
114,247,0.7929824561403509
114,248,0.775438596491228
114,249,0.7719298245614035
114,250,0.7578947368421053
114,251,0.7719298245614035
114,252,0.7824561403508772
114,253,0.7508771929824561
114,254,0.7789473684210526
114,255,0.7859649122807018
114,256,0.7614035087719299
114,257,0.7894736842105263
114,258,0.7649122807017544
114,259,0.8
115,230,0.8070175438596491
115,231,0.7473684210526316
115,232,0.775438596491228
115,233,0.7684210526315789
115,234,0.7859649122807018
115,235,0.7719298245614035
115,236,0.7614035087719299
115,237,0.7649122807017544
115,238,0.7859649122807018
115,239,0.7684210526315789
115,240,0.775438596491228
115,241,0.7719298245614035
115,242,0.775438596491228
115,243,0.7789473684210526
115,244,0.775438596491228
115,245,0.7578947368421053
115,246,0.7578947368421053
115,247,0.7719298245614035
115,248,0.7684210526315789
115,249,0.7578947368421053
115,250,0.7789473684210526
115,251,0.7614035087719299
115,252,0.7789473684210526
115,253,0.7789473684210526
115,254,0.7719298245614035
115,255,0.7719298245614035
115,256,0.7894736842105263
115,257,0.7719298245614035
115,258,0.7789473684210526
115,259,0.7789473684210526
116,230,0.7719298245614035
116,231,0.7719298245614035
116,232,0.7578947368421053
116,233,0.775438596491228
116,234,0.8035087719298246
116,235,0.7964912280701755
116,236,0.7929824561403509
116,237,0.7894736842105263
116,238,0.775438596491228
116,239,0.7824561403508772
116,240,0.7684210526315789
116,241,0.7824561403508772
116,242,0.7614035087719299
116,243,0.7649122807017544
116,244,0.7719298245614035
116,245,0.7684210526315789
116,246,0.7649122807017544
116,247,0.7649122807017544
116,248,0.7578947368421053
116,249,0.7824561403508772
116,250,0.7543859649122807
116,251,0.7684210526315789
116,252,0.7929824561403509
116,253,0.7719298245614035
116,254,0.775438596491228
116,255,0.8070175438596491
116,256,0.7929824561403509
116,257,0.7824561403508772
116,258,0.7824561403508772
116,259,0.7789473684210526
117,230,0.775438596491228
117,231,0.7649122807017544
117,232,0.775438596491228
117,233,0.7894736842105263
117,234,0.7929824561403509
117,235,0.7824561403508772
117,236,0.7929824561403509
117,237,0.7578947368421053
117,238,0.7859649122807018
117,239,0.7894736842105263
117,240,0.7929824561403509
117,241,0.775438596491228
117,242,0.7649122807017544
117,243,0.7894736842105263
117,244,0.8140350877192982
117,245,0.7684210526315789
117,246,0.7824561403508772
117,247,0.7684210526315789
117,248,0.7859649122807018
117,249,0.775438596491228
117,250,0.7719298245614035
117,251,0.775438596491228
117,252,0.7929824561403509
117,253,0.775438596491228
117,254,0.7684210526315789
117,255,0.7684210526315789
117,256,0.7929824561403509
117,257,0.7824561403508772
117,258,0.7719298245614035
117,259,0.775438596491228
118,230,0.7719298245614035
118,231,0.7614035087719299
118,232,0.7894736842105263
118,233,0.7789473684210526
118,234,0.7859649122807018
118,235,0.7719298245614035
118,236,0.7684210526315789
118,237,0.7824561403508772
118,238,0.7964912280701755
118,239,0.7824561403508772
118,240,0.8035087719298246
118,241,0.7684210526315789
118,242,0.7719298245614035
118,243,0.7929824561403509
118,244,0.7894736842105263
118,245,0.7719298245614035
118,246,0.7859649122807018
118,247,0.7859649122807018
118,248,0.7684210526315789
118,249,0.7824561403508772
118,250,0.7614035087719299
118,251,0.7684210526315789
118,252,0.7859649122807018
118,253,0.7649122807017544
118,254,0.7824561403508772
118,255,0.7894736842105263
118,256,0.775438596491228
118,257,0.7614035087719299
118,258,0.7929824561403509
118,259,0.7789473684210526
119,230,0.7614035087719299
119,231,0.775438596491228
119,232,0.7929824561403509
119,233,0.7684210526315789
119,234,0.7789473684210526
119,235,0.7649122807017544
119,236,0.7684210526315789
119,237,0.7859649122807018
119,238,0.7929824561403509
119,239,0.7824561403508772
119,240,0.7859649122807018
119,241,0.7824561403508772
119,242,0.7894736842105263
119,243,0.7578947368421053
119,244,0.7614035087719299
119,245,0.7789473684210526
119,246,0.7859649122807018
119,247,0.7789473684210526
119,248,0.7964912280701755
119,249,0.7929824561403509
119,250,0.775438596491228
119,251,0.775438596491228
119,252,0.7614035087719299
119,253,0.775438596491228
119,254,0.7929824561403509
119,255,0.7824561403508772
119,256,0.7894736842105263
119,257,0.7614035087719299
119,258,0.8
119,259,0.7859649122807018
120,230,0.7614035087719299
120,231,0.7684210526315789
120,232,0.7719298245614035
120,233,0.7789473684210526
120,234,0.7894736842105263
120,235,0.8175438596491228
120,236,0.7649122807017544
120,237,0.8
120,238,0.775438596491228
120,239,0.775438596491228
120,240,0.7859649122807018
120,241,0.7894736842105263
120,242,0.7859649122807018
120,243,0.7719298245614035
120,244,0.7859649122807018
120,245,0.7894736842105263
120,246,0.775438596491228
120,247,0.7578947368421053
120,248,0.7578947368421053
120,249,0.7789473684210526
120,250,0.7649122807017544
120,251,0.7894736842105263
120,252,0.7824561403508772
120,253,0.7859649122807018
120,254,0.7929824561403509
120,255,0.775438596491228
120,256,0.775438596491228
120,257,0.7649122807017544
120,258,0.7964912280701755
120,259,0.7649122807017544
121,230,0.775438596491228
121,231,0.7543859649122807
121,232,0.7789473684210526
121,233,0.7684210526315789
121,234,0.7789473684210526
121,235,0.7684210526315789
121,236,0.7649122807017544
121,237,0.775438596491228
121,238,0.7859649122807018
121,239,0.775438596491228
121,240,0.7929824561403509
121,241,0.7824561403508772
121,242,0.7859649122807018
121,243,0.8035087719298246
121,244,0.7824561403508772
121,245,0.7789473684210526
121,246,0.7684210526315789
121,247,0.7719298245614035
121,248,0.7684210526315789
121,249,0.7649122807017544
121,250,0.7719298245614035
121,251,0.775438596491228
121,252,0.7824561403508772
121,253,0.7859649122807018
121,254,0.7789473684210526
121,255,0.7859649122807018
121,256,0.7894736842105263
121,257,0.7719298245614035
121,258,0.7824561403508772
121,259,0.775438596491228
122,230,0.7578947368421053
122,231,0.7508771929824561
122,232,0.7789473684210526
122,233,0.7824561403508772
122,234,0.7929824561403509
122,235,0.7719298245614035
122,236,0.775438596491228
122,237,0.7719298245614035
122,238,0.7824561403508772
122,239,0.7894736842105263
122,240,0.7684210526315789
122,241,0.7929824561403509
122,242,0.7824561403508772
122,243,0.8
122,244,0.8
122,245,0.7824561403508772
122,246,0.7964912280701755
122,247,0.7929824561403509
122,248,0.775438596491228
122,249,0.7789473684210526
122,250,0.7649122807017544
122,251,0.7894736842105263
122,252,0.8
122,253,0.7684210526315789
122,254,0.7649122807017544
122,255,0.8
122,256,0.7824561403508772
122,257,0.7719298245614035
122,258,0.7789473684210526
122,259,0.7508771929824561
123,230,0.7649122807017544
123,231,0.7684210526315789
123,232,0.7824561403508772
123,233,0.7789473684210526
123,234,0.7789473684210526
123,235,0.7719298245614035
123,236,0.775438596491228
123,237,0.8
123,238,0.7578947368421053
123,239,0.775438596491228
123,240,0.7929824561403509
123,241,0.7894736842105263
123,242,0.7859649122807018
123,243,0.7859649122807018
123,244,0.7719298245614035
123,245,0.775438596491228
123,246,0.7789473684210526
123,247,0.7824561403508772
123,248,0.8
123,249,0.7719298245614035
123,250,0.7649122807017544
123,251,0.7789473684210526
123,252,0.8
123,253,0.7824561403508772
123,254,0.7614035087719299
123,255,0.7614035087719299
123,256,0.7719298245614035
123,257,0.7824561403508772
123,258,0.7614035087719299
123,259,0.7789473684210526
124,230,0.7719298245614035
124,231,0.7578947368421053
124,232,0.7684210526315789
124,233,0.7824561403508772
124,234,0.7789473684210526
124,235,0.7684210526315789
124,236,0.775438596491228
124,237,0.7789473684210526
124,238,0.7789473684210526
124,239,0.7789473684210526
124,240,0.7719298245614035
124,241,0.7789473684210526
124,242,0.7894736842105263
124,243,0.775438596491228
124,244,0.7964912280701755
124,245,0.7649122807017544
124,246,0.7719298245614035
124,247,0.7824561403508772
124,248,0.7894736842105263
124,249,0.7824561403508772
124,250,0.7789473684210526
124,251,0.7789473684210526
124,252,0.7929824561403509
124,253,0.7824561403508772
124,254,0.775438596491228
124,255,0.7894736842105263
124,256,0.7929824561403509
124,257,0.7824561403508772
124,258,0.7649122807017544
124,259,0.7789473684210526
125,230,0.7649122807017544
125,231,0.775438596491228
125,232,0.7824561403508772
125,233,0.7789473684210526
125,234,0.7789473684210526
125,235,0.7649122807017544
125,236,0.775438596491228
125,237,0.7824561403508772
125,238,0.7649122807017544
125,239,0.7824561403508772
125,240,0.7964912280701755
125,241,0.7929824561403509
125,242,0.7859649122807018
125,243,0.7824561403508772
125,244,0.7824561403508772
125,245,0.7719298245614035
125,246,0.7789473684210526
125,247,0.7789473684210526
125,248,0.7578947368421053
125,249,0.7824561403508772
125,250,0.8
125,251,0.7719298245614035
125,252,0.775438596491228
125,253,0.7789473684210526
125,254,0.7789473684210526
125,255,0.7719298245614035
125,256,0.7859649122807018
125,257,0.775438596491228
125,258,0.7684210526315789
125,259,0.7789473684210526
126,230,0.7614035087719299
126,231,0.7719298245614035
126,232,0.7684210526315789
126,233,0.7684210526315789
126,234,0.775438596491228
126,235,0.7614035087719299
126,236,0.7649122807017544
126,237,0.775438596491228
126,238,0.7684210526315789
126,239,0.7859649122807018
126,240,0.7929824561403509
126,241,0.7929824561403509
126,242,0.7824561403508772
126,243,0.7649122807017544
126,244,0.7964912280701755
126,245,0.7684210526315789
126,246,0.7894736842105263
126,247,0.7614035087719299
126,248,0.7719298245614035
126,249,0.7789473684210526
126,250,0.7719298245614035
126,251,0.7859649122807018
126,252,0.775438596491228
126,253,0.7894736842105263
126,254,0.7789473684210526
126,255,0.7824561403508772
126,256,0.8
126,257,0.7859649122807018
126,258,0.743859649122807
126,259,0.7824561403508772
127,230,0.7473684210526316
127,231,0.7719298245614035
127,232,0.7929824561403509
127,233,0.7684210526315789
127,234,0.7929824561403509
127,235,0.7824561403508772
127,236,0.7789473684210526
127,237,0.7789473684210526
127,238,0.7719298245614035
127,239,0.775438596491228
127,240,0.7859649122807018
127,241,0.7684210526315789
127,242,0.7684210526315789
127,243,0.7824561403508772
127,244,0.7929824561403509
127,245,0.7894736842105263
127,246,0.7824561403508772
127,247,0.7824561403508772
127,248,0.7824561403508772
127,249,0.7614035087719299
127,250,0.7684210526315789
127,251,0.7824561403508772
127,252,0.775438596491228
127,253,0.7719298245614035
127,254,0.7789473684210526
127,255,0.7719298245614035
127,256,0.8070175438596491
127,257,0.7894736842105263
127,258,0.7789473684210526
127,259,0.7649122807017544
128,230,0.7684210526315789
128,231,0.7894736842105263
128,232,0.7894736842105263
128,233,0.7543859649122807
128,234,0.7824561403508772
128,235,0.7719298245614035
128,236,0.7719298245614035
128,237,0.775438596491228
128,238,0.775438596491228
128,239,0.8035087719298246
128,240,0.8105263157894737
128,241,0.7859649122807018
128,242,0.7929824561403509
128,243,0.7719298245614035
128,244,0.7964912280701755
128,245,0.775438596491228
128,246,0.7719298245614035
128,247,0.7824561403508772
128,248,0.7824561403508772
128,249,0.7824561403508772
128,250,0.7543859649122807
128,251,0.7614035087719299
128,252,0.7684210526315789
128,253,0.7614035087719299
128,254,0.7789473684210526
128,255,0.7929824561403509
128,256,0.8070175438596491
128,257,0.7964912280701755
128,258,0.7719298245614035
128,259,0.7578947368421053
129,230,0.7473684210526316
129,231,0.7824561403508772
129,232,0.7508771929824561
129,233,0.7578947368421053
129,234,0.7543859649122807
129,235,0.7859649122807018
129,236,0.7789473684210526
129,237,0.7929824561403509
129,238,0.7859649122807018
129,239,0.7789473684210526
129,240,0.7789473684210526
129,241,0.7719298245614035
129,242,0.7894736842105263
129,243,0.775438596491228
129,244,0.7789473684210526
129,245,0.7824561403508772
129,246,0.7859649122807018
129,247,0.7789473684210526
129,248,0.7649122807017544
129,249,0.7859649122807018
129,250,0.7859649122807018
129,251,0.775438596491228
129,252,0.7824561403508772
129,253,0.775438596491228
129,254,0.7684210526315789
129,255,0.7789473684210526
129,256,0.7964912280701755
129,257,0.7684210526315789
129,258,0.7719298245614035
129,259,0.775438596491228
130,230,0.7649122807017544
130,231,0.7649122807017544
130,232,0.7789473684210526
130,233,0.7578947368421053
130,234,0.7649122807017544
130,235,0.775438596491228
130,236,0.7684210526315789
130,237,0.775438596491228
130,238,0.7684210526315789
130,239,0.7719298245614035
130,240,0.7929824561403509
130,241,0.7859649122807018
130,242,0.7929824561403509
130,243,0.7543859649122807
130,244,0.7859649122807018
130,245,0.8
130,246,0.7859649122807018
130,247,0.7964912280701755
130,248,0.7824561403508772
130,249,0.7719298245614035
130,250,0.7614035087719299
130,251,0.7789473684210526
130,252,0.7684210526315789
130,253,0.7719298245614035
130,254,0.775438596491228
130,255,0.7859649122807018
130,256,0.7859649122807018
130,257,0.7929824561403509
130,258,0.775438596491228
130,259,0.7824561403508772
131,230,0.775438596491228
131,231,0.7684210526315789
131,232,0.7789473684210526
131,233,0.8
131,234,0.7929824561403509
131,235,0.7614035087719299
131,236,0.7649122807017544
131,237,0.7859649122807018
131,238,0.7578947368421053
131,239,0.775438596491228
131,240,0.7859649122807018
131,241,0.7649122807017544
131,242,0.7824561403508772
131,243,0.775438596491228
131,244,0.743859649122807
131,245,0.7719298245614035
131,246,0.7894736842105263
131,247,0.7614035087719299
131,248,0.775438596491228
131,249,0.7894736842105263
131,250,0.775438596491228
131,251,0.7859649122807018
131,252,0.775438596491228
131,253,0.7684210526315789
131,254,0.7719298245614035
131,255,0.7824561403508772
131,256,0.7859649122807018
131,257,0.775438596491228
131,258,0.7719298245614035
131,259,0.7578947368421053
132,230,0.7929824561403509
132,231,0.7649122807017544
132,232,0.7824561403508772
132,233,0.7789473684210526
132,234,0.8035087719298246
132,235,0.7614035087719299
132,236,0.7684210526315789
132,237,0.775438596491228
132,238,0.7929824561403509
132,239,0.7824561403508772
132,240,0.7719298245614035
132,241,0.7859649122807018
132,242,0.7684210526315789
132,243,0.7894736842105263
132,244,0.7964912280701755
132,245,0.7789473684210526
132,246,0.7789473684210526
132,247,0.7649122807017544
132,248,0.7859649122807018
132,249,0.7824561403508772
132,250,0.775438596491228
132,251,0.7578947368421053
132,252,0.7859649122807018
132,253,0.7789473684210526
132,254,0.7719298245614035
132,255,0.775438596491228
132,256,0.7614035087719299
132,257,0.7649122807017544
132,258,0.7614035087719299
132,259,0.7859649122807018
133,230,0.7789473684210526
133,231,0.7789473684210526
133,232,0.7614035087719299
133,233,0.7859649122807018
133,234,0.7859649122807018
133,235,0.7964912280701755
133,236,0.7789473684210526
133,237,0.7824561403508772
133,238,0.7578947368421053
133,239,0.7929824561403509
133,240,0.7859649122807018
133,241,0.7894736842105263
133,242,0.775438596491228
133,243,0.7964912280701755
133,244,0.8035087719298246
133,245,0.743859649122807
133,246,0.7789473684210526
133,247,0.7859649122807018
133,248,0.7684210526315789
133,249,0.7859649122807018
133,250,0.7649122807017544
133,251,0.8
133,252,0.775438596491228
133,253,0.7929824561403509
133,254,0.775438596491228
133,255,0.7859649122807018
133,256,0.775438596491228
133,257,0.7824561403508772
133,258,0.7789473684210526
133,259,0.7684210526315789
134,230,0.775438596491228
134,231,0.7789473684210526
134,232,0.7894736842105263
134,233,0.7789473684210526
134,234,0.7719298245614035
134,235,0.7684210526315789
134,236,0.7789473684210526
134,237,0.7649122807017544
134,238,0.7649122807017544
134,239,0.775438596491228
134,240,0.7929824561403509
134,241,0.7894736842105263
134,242,0.7824561403508772
134,243,0.7614035087719299
134,244,0.7964912280701755
134,245,0.7894736842105263
134,246,0.8070175438596491
134,247,0.7964912280701755
134,248,0.7684210526315789
134,249,0.7614035087719299
134,250,0.7614035087719299
134,251,0.7894736842105263
134,252,0.8
134,253,0.7894736842105263
134,254,0.775438596491228
134,255,0.8
134,256,0.7649122807017544
134,257,0.7789473684210526
134,258,0.7859649122807018
134,259,0.7719298245614035
135,230,0.8140350877192982
135,231,0.7684210526315789
135,232,0.7894736842105263
135,233,0.8
135,234,0.8035087719298246
135,235,0.7789473684210526
135,236,0.7824561403508772
135,237,0.775438596491228
135,238,0.7719298245614035
135,239,0.7684210526315789
135,240,0.7894736842105263
135,241,0.7789473684210526
135,242,0.7929824561403509
135,243,0.7719298245614035
135,244,0.7859649122807018
135,245,0.775438596491228
135,246,0.7964912280701755
135,247,0.7824561403508772
135,248,0.775438596491228
135,249,0.775438596491228
135,250,0.7929824561403509
135,251,0.8
135,252,0.7929824561403509
135,253,0.7789473684210526
135,254,0.7824561403508772
135,255,0.7894736842105263
135,256,0.7649122807017544
135,257,0.7789473684210526
135,258,0.775438596491228
135,259,0.7473684210526316
136,230,0.775438596491228
136,231,0.7719298245614035
136,232,0.7578947368421053
136,233,0.775438596491228
136,234,0.7789473684210526
136,235,0.7614035087719299
136,236,0.7964912280701755
136,237,0.775438596491228
136,238,0.7859649122807018
136,239,0.775438596491228
136,240,0.7859649122807018
136,241,0.7894736842105263
136,242,0.7824561403508772
136,243,0.7684210526315789
136,244,0.775438596491228
